time,vvin,vsource,vmain,iL151,vfb,ven,vready,vxu151ref,vxu151cmd,iVservice,venable,vVIN5,vsource5,iL121,vBAT,vswitchon,vrestartage,vsnsevent,iVR158,vdamped,iVbulkpass,vbulksw_out,vbulk_en_pin,vrail5,vPROTECTED_12V,vgood5,vgooddelay,vsnsiso,vpgdelay,iVpass,ven151,vdisg,vdisdrain,iVR165
2.302351179999999886e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.110272169999999813e-12,1.088991650000000009e-08,-4.356354720000000172e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.110199519999999880e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.303851179999999998e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.113397479999999819e-12,1.089201850000000013e-08,-4.357195590000000254e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.113324809999999713e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.305351180000000111e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.116522029999999710e-12,1.089411769999999928e-08,-4.358035320000000163e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.116449320000000066e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.306851179999999946e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.119645809999999803e-12,1.089621390000000078e-08,-4.358873930000000072e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.119573070000000303e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.308351180000000058e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.122768799999999924e-12,1.089830729999999973e-08,-4.359711310000000241e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.122696029999999761e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.309851179999999893e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.125891039999999613e-12,1.090039789999999945e-08,-4.360547569999999601e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.125818229999999911e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.311351180000000005e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.129012490000000138e-12,1.090248549999999986e-08,-4.361382729999999941e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.128939649999999772e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.312851180000000118e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.132133160000000374e-12,1.090457029999999938e-08,-4.362216720000000253e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.132060279999999662e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.314351179999999952e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.135253069999999687e-12,1.090665229999999967e-08,-4.363049530000000045e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.135180159999999927e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.315851180000000065e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.138372189999999836e-12,1.090873130000000065e-08,-4.363881299999999721e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.138299250000000220e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.317351179999999899e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.141490560000000360e-12,1.091080760000000077e-08,-4.364711870000000320e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.141417580000000398e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.318851180000000012e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.144608140000000105e-12,1.091288099999999996e-08,-4.365541249999999910e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.144535139999999970e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.320351180000000124e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.147724950000000051e-12,1.091495149999999989e-08,-4.366369529999999671e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.147651910000000378e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.321851179999999959e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.150840970000000027e-12,1.091701920000000058e-08,-4.367196690000000241e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.150767899999999690e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.323351180000000071e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.153956200000000030e-12,1.091908410000000037e-08,-4.368022659999999800e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.153883090000000155e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.324851179999999906e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.157070660000000236e-12,1.092114609999999924e-08,-4.368847580000000369e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.156997519999999697e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.326351180000000018e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.160184329999999663e-12,1.092320530000000053e-08,-4.369671339999999783e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.160111160000000076e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.327851180000000131e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.163297219999999608e-12,1.092526169999999927e-08,-4.370493900000000121e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.163224009999999675e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.329351179999999966e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.166409309999999900e-12,1.092731530000000043e-08,-4.371315409999999852e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.166336070000000111e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.330851180000000078e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.169520640000000076e-12,1.092936600000000066e-08,-4.372135839999999929e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.169447359999999940e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.332351179999999913e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.172631169999999790e-12,1.093141400000000003e-08,-4.372955009999999602e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.172557870000000289e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.333851180000000025e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.175740929999999706e-12,1.093345910000000013e-08,-4.373773139999999967e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.175667589999999859e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.335351180000000137e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.178849869999999794e-12,1.093550139999999934e-08,-4.374590169999999697e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.178776489999999601e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.336851179999999972e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.181958010000000229e-12,1.093754089999999931e-08,-4.375406060000000061e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.181884609999999863e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.338351180000000085e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.185065389999999740e-12,1.093957770000000007e-08,-4.376220810000000252e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.184991949999999836e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.339851179999999919e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.188171980000000088e-12,1.094161159999999991e-08,-4.377034450000000126e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.188098510000000328e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.341351180000000032e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.191277769999999974e-12,1.094364280000000054e-08,-4.377846979999999681e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.191204270000000358e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.342851179999999867e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.194382760000000206e-12,1.094567110000000025e-08,-4.378658380000000362e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.194309220000000244e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.344351179999999979e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.197486970000000149e-12,1.094769670000000075e-08,-4.379468690000000090e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.197413400000000331e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.345851180000000091e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.200590379999999631e-12,1.094971950000000036e-08,-4.380277829999999789e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.200516779999999957e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.347351179999999926e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.203692990000000266e-12,1.095173950000000074e-08,-4.381085989999999892e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.203619359999999928e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
2.348851180000000038e-01,4.998121570000000347e+00,3.336633679999999824e+00,3.333539399999999819e+00,3.660125139999999971e-02,1.000000000000000000e+00,4.093820309999999796e-01,0.000000000000000000e+00,1.000000000000000000e+00,3.747950120000000107e-02,-1.218904080000000056e-01,9.999900000000000455e-01,4.206794799999999631e-12,1.095375680000000025e-08,-4.381892979999999965e-12,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000056e-01,0.000000000000000000e+00,1.189594830000000047e-02,3.327948300000000081e+00,1.189594830000000047e-02,3.331517090000000181e+00,8.312439809999999651e-01,5.000000000000000000e+00,4.206721129999999756e-12,9.999900000000000455e-01,9.999900000000000455e-01,6.808841810000000327e-01,9.999900000000000455e-01,4.173722839999999962e-02,3.779371949999999813e+00,3.190067609999999829e-04,3.336633669999999885e+00,1.009993870000000018e-09
